id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
6UDSxBNbxg7DSRbx9fGvFK,Life Is Good,Epik High,4,90.033,0.79,0.0792,8.35e-06,0.0549,0.0871,0,-5.116,1,0.764,0.691
6xQuo2abg2I5Hcbf0HhD2n,Eyes Nose Lips,Epik High,4,144.005,0.324,0.141,0,0.283,0.108,1,-6.378,0,0.575,0.687
5wYAfjPChvnZQJVRzbCWv4,신발장 Shoebox,Epik High,4,100.015,0.0522,0.153,0.00137,0.145,0.0413,0,-8.45,8,0.615,0.668
4Sg70hPGA5zrbAhFYycOXN,UP,Epik High,4,127.989,0.568,0.32,0,0.0265,0.0534,1,-3.934,2,0.9,0.745
6TIDaGS7X7bsZyg4VzR9gv,Don't Hate Me,Epik High,4,156.016,0.541,0.108,0,0.0209,0.067,0,-6.565,1,0.736,0.598
24alBNZB7pae16SJlgs9R9,사랑한다면 해선 안될 말 Wrong,Epik High,4,127.967,0.97,0.106,1.45e-06,0.0229,0.0279,1,-6.416,1,0.752,0.695
1JhztOTG8OBOrC6myRrnZs,춥다 It’s Cold,LEE HI,4,111.988,0.425,0.0957,0,0.514,0.0408,1,-5.695,6,0.66,0.759
3pwtYtPjsWaBjahLsIPagB,아까워 You Don't Deserve her,Epik High,4,102.977,0.631,0.268,0.000368,0.106,0.133,0,-4.457,1,0.685,0.856
0sHjdQxrCjyrMzKKCCUWkF,악당 The Bad Guy,Epik High,4,150.011,0.864,0.194,0,0.00463,0.0633,1,-4.79,6,0.913,0.7
3Cu2cZW292bhfGEl7j6plB,Kill This Love,Epik High,4,140.03,0.34,0.0893,0,0.0551,0.0891,0,-4.942,7,0.811,0.521
0EzaUUqBHH4T4QuuQJ1TuJ,New Beautiful,Epik High,4,131.953,0.733,0.318,0,0.000958,0.0632,1,-5.749,2,0.699,0.589
3kSPk6WnPjKF5tvoU0FjiJ,서랍,Epik High,4,174.253,0.0475,0.103,0.926,0.882,0.0297,0,-18.282,8,0.104,0.396
3kUJ9u148oaHwdKFT45qb3,Run,Epik High,4,79.983,0.563,0.103,2.23e-06,0.0699,0.0717,1,-5.056,9,0.928,0.605
7q72vMxEJ1Yo8iARHrhppO,바보 (feat. Bumkey),Epik High,4,119.994,0.795,0.119,0.0001,0.0509,0.163,1,-7.8,0,0.623,0.892
6MuZfRhS5xIUiKRBFYax8j,Wordkill,Epik High,4,113.033,0.847,0.042,0.0116,0.175,0.0511,1,-5.775,10,0.792,0.929
50atEBqaPTx6vUK1swNucO,Blossom,Epik High,4,195.981,0.359,0.138,0.945,0.000831,0.277,0,-9.969,4,0.498,0.801
6F2bbMG94rvmtNYdZpyvPU,비늘 (feat. Yankie),Epik High,4,112.985,0.284,0.118,0.0223,0.00873,0.0787,1,-7.686,2,0.791,0.96
4gPEqF5J31qou6bVSMWmGZ,잡음,Epik High,4,95.986,0.397,0.076,0.0566,0.00138,0.0892,1,-6.289,0,0.661,0.685
0c1MIf1r9Yk8pRfg5xTKlQ,Coffee (feat. 성아),Epik High,4,124.997,0.435,0.314,0,0.0067,0.056,1,-11.267,2,0.517,0.738
3pEnw8lI3cmoItuKfVysWX,Over,Epik High,4,87.01,0.135,0.0847,8.37e-05,0.0657,0.352,1,-7.812,5,0.549,0.905
1B340vHerP8QuUwgosGl8C,숲,Epik High,4,174.258,0.18,0.393,0.913,0.0406,0.0547,0,-10.627,8,0.467,0.607
6RYZE2t5h6mMXPkKDimDw9,Oceans. Sand. Trees.,Epik High,4,125.412,0.0385,0.122,0.944,0.994,0.06,0,-20.703,9,0.0468,0.487
4sp7kQ5KZReZxewpMwXoyY,Slow Motion,Epik High,4,134.975,0.0449,0.103,0.341,0.0135,0.071,0,-8.964,4,0.808,0.742
03FSvQndRJdXpusKKWln9u,선물 Gift (feat. 박지윤 Park JiYoon),Epik High,4,124.992,0.17,0.133,1.12e-05,0.209,0.0572,0,-7.59,6,0.881,0.806
3jLezphyPbD2l1ZQxsY9eu,No More Christmas,Epik High,4,89.988,0.636,0.175,0.0013,0.014,0.103,1,-8.999,1,0.56,0.722
1srJk5j6WFdAeijYglaTnX,Maze (feat. Dumbfoundead & MYK),Epik High,4,94.007,0.749,0.152,2.2e-05,0.121,0.167,0,-6.587,10,0.632,0.823
76xwXBWQtmkaD5DT99epEZ,통기타 The Guitar Man (Skit),Epik High,4,89.308,0.347,0.241,0,0.789,0.698,0,-13.584,4,0.286,0.596
70wgZo68FchHLJlGnCvvSK,트로트 Trot,Epik High,4,99.967,0.729,0.0986,0,0.0297,0.0344,0,-7.775,4,0.597,0.782
2tGdEFIuxRfaNiHGIdymcf,Emologue,Epik High,4,144.19,0.275,0.108,8.05e-05,0.969,0.0874,0,-17.935,10,0.155,0.695
0IqaDXNKTDSTeFIeZlUBmx,Excuses (feat. MYK),Epik High,4,94.0,0.923,0.0706,0.57,0.108,0.0414,0,-4.842,1,0.662,0.801
1efw7yjxUtpPNz2dvQmAjB,Moonwalker,Epik High,4,149.976,0.756,0.444,0.000623,0.0371,0.0967,1,-7.505,7,0.775,0.739
4Sts2c55UNwph3oS8wpWck,Breathe (Mithra's Word) [feat. 한희정 Han HeeJung],Epik High,4,86.993,0.672,0.0819,7.65e-06,0.412,0.0981,0,-9.556,1,0.451,0.789
3RkZO0mEVaEK5exRa6ayiY,Happy Birthday to Me (feat. 하동균 Ha DongQn),Epik High,4,64.99,0.369,0.0941,0,0.124,0.149,1,-9.617,1,0.46,0.763
51PX772gIWikw3m0gkahV0,Heaven (feat. MYK),Epik High,4,88.973,0.821,0.107,0,0.725,0.0727,1,-13.707,0,0.385,0.714
344GL1DoFBfu4KCMw9G4Wn,Owls. Shadows. Tears.,Epik High,4,130.091,0.517,0.125,0.883,0.138,0.0305,0,-13.38,9,0.323,0.639
59peuqbeMeYiKgnSU9BZl9,Slow [e]Motion (Planet Shiver Remix) - Bonus Track,Epik High,4,135.012,0.514,0.126,0.0522,0.0555,0.0653,1,-8.52,0,0.601,0.761
2MXylte9wmg9RydO0YyyrP,Orchestras. Spotlights. Turntables. (feat. MYK),Epik High,5,106.675,0.346,0.0852,0.142,0.00155,0.168,0,-9.865,4,0.64,0.724
3a3xgd5Jo27tbuEYCifM86,Still Here (feat. Dok2),Epik High,4,144.059,0.681,0.357,0,0.002,0.0721,0,-6.339,9,0.844,0.582
43gfDMaAcnFkcbkZOUiDeL,Sensitive Thug (Skit),Epik High,4,74.982,0.461,0.0444,0.563,4e-05,0.0523,0,-8.521,6,0.545,0.668
6xeDFPDiK7suK1TkM8uBD3,따라해 Wannabe (feat. Mellow),Epik High,4,127.987,0.562,0.0945,0,0.00106,0.0777,1,-5.319,2,0.805,0.66
0R4T4TYyTopYymWh8poo7R,"Rocksteady (feat. Kero One, Dumbfoundead, MYK & Rakaa of Dilated Peoples)",Epik High,4,200.126,0.837,0.0749,1.11e-06,0.0175,0.256,0,-5.591,4,0.815,0.767
4xNpOEvk0HV70ZWiCd65vL,Madonna (feat. Mellow),Epik High,4,127.965,0.392,0.113,0.000137,0.00165,0.078,0,-6.182,5,0.67,0.814
03dW5DM1VXOBCaPzA0cWQP,말로맨 Maloman,Epik High,4,150.059,0.624,0.648,0.000139,0.192,0.28,1,-5.843,0,0.681,0.882
6qmPEPOrhMQeLHNkltsbfH,Shopaholic,Epik High,4,113.008,0.716,0.126,0.0107,0.00584,0.0606,1,-7.295,6,0.579,0.971
10mOpBFvHU9jFjTurI7O4V,Supreme 100,Epik High,4,94.091,0.883,0.325,0,0.648,0.488,1,-8.21,8,0.722,0.751
4XZhcU4gfvWIrmhgSWU5qM,High Technology,Epik High,4,129.968,0.713,0.309,1.25e-05,0.00955,0.119,0,-5.734,4,0.87,0.745
0silsOgZxiKrbOjRyZXz3G,"Rocksteady (feat. Paloalto, Dok2, Beatbox DG & Beenzino) [Korean Version]",Epik High,4,200.178,0.864,0.0893,3.86e-06,0.0117,0.3,1,-5.332,7,0.813,0.742
36G5guaHKn4ZsNtFqOmEnN,High Skool Dropout (반항하지마 Great Teacher Mithra),Epik High,4,120.052,0.861,0.828,5.66e-05,0.00493,0.109,1,-4.606,1,0.878,0.803
0LdXpw7LIGiAHSXbo4nXo7,"흉 Ziggy Zaggy (feat. MYK, YDG & Dok2)",Epik High,4,166.263,0.522,0.346,0,0.0101,0.21,0,-4.612,7,0.781,0.564
6TvWsP7Fha3496ijOfAPL9,Lesson 4 (Tablo's Word),Epik High,4,144.134,0.6,0.216,9.57e-05,0.158,0.243,0,-10.233,0,0.684,0.872
1OXcRink7WaVxxR54IaAlQ,Organs. Screams. Televisions.,Epik High,4,80.002,0.727,0.568,0.923,0.00832,0.0452,1,-11.0,9,0.47,0.588
3KgjEwZgpeDNMoa8JzFoGC,Believe,Epik High,4,95.03,0.87,0.32,0,0.0105,0.0506,0,-4.039,6,0.869,0.669
25meHfG0EbFjhWF2OZJdeh,Cipher (feat. Beatbox DG),Epik High,4,107.325,0.638,0.0766,0.0206,0.0176,0.205,0,-7.968,11,0.937,0.705
5J6TM4lLcujrqQ7W6RCaLC,Map the Soul (feat. MYK),Epik High,4,98.003,0.453,0.34,0.000202,0.108,0.138,0,-7.591,4,0.667,0.799
6VeQTdX3oJb7lI5uRzKoI1,Customer Service (Skit),Epik High,4,99.285,0.677,0.197,0,0.667,0.743,1,-13.553,7,0.277,0.691
7kPEXYz3NcYM5bZqM4agYX,Top Gun,Epik High,4,100.029,0.898,0.255,0,0.00373,0.224,1,-5.527,7,0.839,0.703
2jyIBf0TLrUP7rqW7kC3Se,Scenario (피해망상 Paranoia Pt. 2) [feat. MYK],Epik High,4,104.998,0.584,0.126,2.67e-05,0.00423,0.0445,1,-7.404,6,0.782,0.706
3V36EHOJBkB0KNW5bk4llM,London,Epik High,4,95.516,0.195,0.112,0.583,0.512,0.0321,0,-11.492,11,0.635,0.695
13CtR0QMp9flXGBCr29lmV,Free Music (feat. Tablo & MYK),Epik High,4,95.072,0.921,0.723,0,0.0493,0.269,0,-5.928,10,0.669,0.877
5D1vzchjH805WYLLVpeUjr,"Map the Soul (Worldwide Version) [feat. Tablo, MYK & Kero One]",Epik High,4,98.02,0.627,0.11,3.7e-06,0.228,0.122,0,-7.486,4,0.642,0.838
4tJNA9Xl0IL6xt6x16LQeS,"8 by 8, Pt. 2 (feat. MYK, Minos, Paloalto, The Quiett, Verbal Jint, Kebee, E-Sens & Simon Dominic)",Epik High,4,97.797,0.772,0.314,0,0.0885,0.231,0,-4.846,6,0.934,0.699
