id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
0AgAcFwddBV0bYBrZHo1Jk,Love/Hate (feat. Jinbo),The Quiett,4,96.031,0.591,0.179,0.000378,0.259,0.297,0,-4.049,11,0.596,0.472
1d0Tk1RL27PxpCFXmLbkUb,Shine 'Em,The Quiett,4,89.93,0.259,0.118,5.56e-06,0.155,0.102,1,-5.247,1,0.826,0.611
3g15jTUKn5Lk2Y4X6XUWMJ,"Be My Luv Remix (feat. B-Free, Nuck of Soul Dive, Paloalto & Junggigo)",The Quiett,4,92.975,0.749,0.0732,1.13e-05,0.216,0.117,1,-5.4,5,0.751,0.806
1EZptJwkoTeSuN9EUQEZZY,More Introduction,The Quiett,4,94.267,0.744,0.559,0,0.266,0.328,0,-4.682,11,0.897,0.484
6kUvxDr0rMVM33uALX2K2b,The Listening,The Quiett,4,83.91,0.732,0.215,0,0.0384,0.352,0,-6.474,1,0.841,0.581
3y4kPb4Hp1vnIJskhK1c8V,Punchlines,The Quiett,4,106.692,0.7,0.0688,0,0.0289,0.107,1,-3.031,1,0.904,0.728
7mQgW2TCcLEiJvKmnSKCjH,뛰어가 Run (feat. Tiger JK & Jinbo),The Quiett,4,95.939,0.776,0.327,0,0.145,0.223,1,-4.882,6,0.887,0.719
2MvehWGMkCeHZclsQo9kCJ,한번뿐인 인생 One Life to Live,The Quiett,4,99.1,0.761,0.0712,1.02e-05,0.0171,0.188,1,-5.448,2,0.825,0.74
1okhRtq0MmEnV8fMPzhoPg,매일 밤 03 Every Night 03,The Quiett,4,183.883,0.641,0.12,1.37e-06,0.163,0.33,0,-5.479,11,0.647,0.649
4mJx0UyFw3ttH1wDtRaXVU,Keep Right (feat. Loptimist),The Quiett,4,93.024,0.698,0.0476,0,0.0387,0.282,0,-5.995,10,0.819,0.637
1O9ISbgA6X0XnasYehWRtS,"Give It to H.E.R. (feat. Leo Kekoa, Dok2 & Simon Dominic)",The Quiett,4,93.501,0.752,0.383,0,0.161,0.238,0,-5.168,1,0.951,0.66
5BVBzeaVYqNcB2qXr2lirK,Get My Shine On,The Quiett,4,101.965,0.732,0.357,0,0.103,0.351,0,-6.847,10,0.796,0.664
2mLPgzgYp2ctJeABvebydF,꽉 잡아 Hold on Tight (feat. Jinbo),The Quiett,4,85.007,0.72,0.344,0,0.105,0.206,1,-5.043,7,0.84,0.575
3HQKOvG5jI7lLseS6ZT3ph,진흙 속에서 피는 꽃 Flower from the Mud (feat. Kebee & MC Meta),The Quiett,4,94.018,0.75,0.249,1.65e-05,0.069,0.151,1,-5.525,8,0.678,0.752
0XYnYlEMuZSaXoIVgiFpd2,절대로 잊지 않아 I Never Forget,The Quiett,4,96.271,0.668,0.298,0,0.434,0.294,0,-6.693,4,0.847,0.663
2XVEKqs6mQaVuHsEdexy78,"Love People, Love Music (feat. T)",The Quiett,4,88.946,0.689,0.103,5.05e-06,0.0178,0.163,0,-7.039,4,0.745,0.603
