id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
5unL44XwuKe13pc3jzFSmZ,Goodbye Seoul,HYUKOH,4,87.69200000000002,0.394,0.105,0.00021,0.00228,0.0982,0,-6.329,6,0.7559999999999999,0.392
5vP4npqHX9VSqRTO1abKM7,Settled Down,HYUKOH,4,119.987,0.841,0.0928,0.0936,0.0798,0.0464,0,-8.238,4,0.6409999999999999,0.754
7ppOWC1tLH7dryAau647oQ,Comes and Goes 와리가리,HYUKOH,4,119.894,0.624,0.108,0.0,0.103,0.0407,0,-6.345,6,0.721,0.748
6DvwcFr91mDxK60nEMmEaR,Big Bird 큰새,HYUKOH,4,130.976,0.5660000000000001,0.0695,0.00312,0.0373,0.0366,1,-5.066,9,0.921,0.57
5bpKMbncyLfl8Mp49ddjwv,Mer,HYUKOH,3,144.97899999999996,0.3,0.151,0.0161,0.43,0.0354,1,-7.447999999999999,7,0.7340000000000001,0.531
6YFXXfFHUGHgQiZLQ4hwRS,Hooka,HYUKOH,4,79.95,0.319,0.114,2.08e-06,0.0319,0.0335,0,-4.805,2,0.721,0.585
2nomeYnJX4FUzZUIXJvOKe,Gondry 공드리,HYUKOH,4,158.418,0.161,0.0717,0.384,0.978,0.0318,1,-13.636,2,0.142,0.461
79nMEOilzdlrQOHzq6FUHq,위로 Consolation,Urban Zakapa,3,79.645,0.171,0.3,1.11e-05,0.937,0.0269,1,-12.216,5,0.172,0.454
5vjc2vdwWdqP2cAAAFXCnj,미운 나 Self Hatred,Urban Zakapa,4,94.72,0.161,0.0844,0.0,0.644,0.0253,1,-6.369,5,0.36,0.493
4BAKEctOSmFy7wwgkG85VQ,피아노 앞에서 The Moment of Parting,Urban Zakapa,4,129.458,0.277,0.0984,0.0,0.887,0.0343,1,-7.322999999999999,2,0.246,0.477
0p2wq7YPDQxJGJr9Lzdk0V,매일 매일 매일 Every Single Day,Urban Zakapa,4,84.95200000000001,0.197,0.119,5.3e-06,0.763,0.0268,1,-5.763,9,0.465,0.596
275RsY8QAROG0gLrflM79N,Play,Urban Zakapa,4,75.02,0.565,0.414,0.0,0.439,0.0383,1,-5.977,5,0.455,0.7490000000000001
4chunVDYuYqGvknMFu05K9,Like a Bird,Urban Zakapa,4,120.021,0.363,0.0672,1.25e-06,0.688,0.0321,0,-7.0760000000000005,7,0.514,0.701
1V1rXGaEjFMaMqa4i158Ju,별 Starlight,Urban Zakapa,4,81.95,0.202,0.107,0.000922,0.7040000000000001,0.0269,1,-5.863,11,0.345,0.466
6Z8Cz4wGfR2gKLCE54Bqb6,보내는 방법 The Way of Let Me Go,Urban Zakapa,4,126.366,0.107,0.115,2.06e-06,0.664,0.0326,1,-7.366,5,0.265,0.315
4Y1yoc9gxC8BySE0bHGL4l,어른이 되는 일 To Be a Grown Up,Urban Zakapa,3,149.506,0.221,0.118,2.12e-06,0.551,0.0271,1,-5.941,0,0.33,0.384
3QPQV6HajxlcwXBIxGE2J0,어떤 하루 One Day,Urban Zakapa,4,138.453,0.122,0.114,0.0,0.581,0.0314,1,-7.547999999999999,11,0.423,0.328
7gvbYYFnnsJuWyOF6MUbH0,코끝에 겨울 When Winter Comes,Urban Zakapa,4,140.069,0.17,0.0872,0.0,0.468,0.0323,1,-7.318,7,0.35200000000000004,0.547
1MENkVWvvHTVNat3CDCnZw,다르다는 것 Blind,Urban Zakapa,4,137.98,0.136,0.11,0.00267,0.0314,0.0269,1,-6.476,2,0.478,0.5429999999999999
0nQ1PhLX7ixeoCDFW5FKhr,Do,Urban Zakapa,4,95.14,0.655,0.0484,0.0,0.568,0.0451,1,-6.822,0,0.474,0.634
3gdiMmf5GAWXrKu6Uc0RB9,말해봐 Tell Me,Urban Zakapa,4,94.793,0.752,0.0972,0.0,0.795,0.115,0,-5.127999999999999,5,0.601,0.6709999999999999
4r7uxJ0CaZBLg8m1K6kRfu,Like Love,Urban Zakapa,4,195.67,0.537,0.119,0.0,0.464,0.0541,1,-4.918,5,0.611,0.509
6jBgtUHWCHkruRpfTPTqWU,춤을 추다 I Dance,Urban Zakapa,4,119.907,0.276,0.117,3.41e-05,0.642,0.0364,0,-10.084,2,0.393,0.759
5nz6m28QoAj2A8IiHiyr4j,우울 Blue,Urban Zakapa,4,94.967,0.35600000000000004,0.0985,5.479999999999999e-05,0.237,0.0526,0,-7.917999999999998,9,0.434,0.7070000000000001
6il8lEcubWK2WqInJOxAdy,괜찮아 It's Fine,Urban Zakapa,4,126.149,0.264,0.0886,3.26e-05,0.862,0.0334,0,-6.6629999999999985,0,0.277,0.3670000000000001
1hFtgRDVJd32v8qgChl0LN,꿈 Dream,Urban Zakapa,4,127.938,0.335,0.382,4.16e-06,0.7090000000000001,0.0346,1,-10.287,9,0.384,0.601
2nBzD0PlOaqqXMG63zTnTi,거꾸로 걷는다 Walk Backwards,Urban Zakapa,4,67.998,0.139,0.28600000000000003,4.22e-06,0.6459999999999999,0.028,1,-10.019,0,0.285,0.601
5SCa0H95ZeIw7LhE5GGSkQ,그냥 조금 Just a Little - Bonus Track,Urban Zakapa,4,94.006,0.274,0.35,0.0,0.8270000000000001,0.0255,1,-7.28,7,0.35700000000000004,0.669
6vc5ZI3LdfFxi16jpQ3C8y,재회 Coincidence,Urban Zakapa,4,89.99,0.359,0.073,0.0,0.7190000000000001,0.0237,1,-5.56,6,0.414,0.542
4yqwi6XdqcAvdkfA8ok3pI,Breeze,Urban Zakapa,4,169.886,0.181,0.0997,0.000255,0.831,0.0294,1,-7.676,0,0.409,0.487
4rUpQLhZq5ITJtprD26c2y,내게 다시 I Still Believe,Urban Zakapa,4,97.889,0.441,0.24,0.0,0.591,0.0231,1,-6.824,0,0.486,0.64
628rDyGebd3wjtK1pQvAiY,똑같은 사랑 똑같은 이별 All the Same,Urban Zakapa,4,129.893,0.183,0.129,0.0,0.6579999999999999,0.0271,1,-5.4910000000000005,7,0.405,0.485
4GlbYhp8Mb350knWkuYG9F,Back in the Day,Urban Zakapa,4,82.061,0.48,0.124,0.0,0.8109999999999999,0.0271,0,-6.004,3,0.289,0.5489999999999999
1NYgSa5D8VLzTXPYDGzbue,No Love,Urban Zakapa,3,139.85299999999998,0.314,0.0978,0.0,0.595,0.0327,1,-6.718,10,0.338,0.581
5wx7C6DhdVFqFMPQdRP1T5,날아가다 Fly,Urban Zakapa,4,166.56099999999995,0.493,0.168,0.0,0.711,0.0359,1,-6.363,0,0.392,0.261
4ZqI9Ieug3lDAzN68jw60V,6월 14일 June 14th - Interlude,Urban Zakapa,4,146.497,0.364,0.156,0.893,0.989,0.0677,1,-22.734,0,0.218,0.371
2uXEhGJwQLC59864xnixur,허무하다 Emptiness,Urban Zakapa,4,125.985,0.194,0.311,3.9e-06,0.879,0.0299,1,-9.578,5,0.197,0.579
07dZJKtM0d3jGKkIVriSSW,문 Home,Urban Zakapa,3,115.946,0.312,0.069,0.0,0.959,0.0413,0,-10.019,9,0.172,0.733
5tSoicVgqkDebGV953qT06,니가 싫어 I Hate You,Urban Zakapa,4,80.00399999999998,0.26,0.133,0.0,0.29100000000000004,0.0312,1,-6.968,2,0.38,0.629
0Icxc6arbOSRmfSdtQokxm,River,Urban Zakapa,4,171.74599999999995,0.284,0.0977,3.67e-06,0.897,0.039,1,-10.401,2,0.14300000000000002,0.335
37ato9JpxggrmZsqaXa3qN,그날에 우리 My Love,Urban Zakapa,4,92.985,0.384,0.0742,0.0,0.68,0.0262,1,-5.855,5,0.482,0.627
3PX5Hkkhh4da6Sntk3LwYo,커피를 마시고 Coffee - Reprise,Urban Zakapa,4,98.015,0.773,0.17,0.0,0.6609999999999999,0.0286,0,-8.228,5,0.479,0.7140000000000001
7dy8twEJvaFhFeZDbOx35t,Butterfly (Fly Away),Urban Zakapa,4,129.92700000000002,0.6829999999999999,0.519,0.0,0.555,0.0478,1,-7.627000000000002,7,0.461,0.7509999999999999
0uBei0mZjRXDUlEUaLMCmJ,Crush - Reprise,Urban Zakapa,4,90.015,0.772,0.047,3.33e-05,0.565,0.0664,1,-6.07,7,0.797,0.653
51NTQCV8t4jFoFjSMWE2ZR,Inevitability - Reprise,Urban Zakapa,4,80.009,0.527,0.0522,0.0,0.235,0.052000000000000005,0,-5.449,7,0.62,0.563
5Wu4PiWe9egBMAQSCyw2zt,이별을 건너다 Don't Make Me Cry,Urban Zakapa,4,143.49,0.268,0.109,0.0,0.534,0.0312,1,-5.593,1,0.512,0.391
1GBZG0kW2ZFXKKaB9R2x3S,Rainbow Ride - Prelude,Urban Zakapa,4,163.714,0.385,0.3670000000000001,0.93,0.988,0.05,1,-22.232,6,0.193,0.5329999999999999
4HHteZfwN6yoeKo3RVdJOX,Always Be Mine,Urban Zakapa,4,81.993,0.469,0.0974,0.0,0.5489999999999999,0.0256,1,-7.729,6,0.396,0.5870000000000001
2Pg5xAc8VPGC32CXEmzirS,그냥 그렇게 Crybaby,Urban Zakapa,4,91.964,0.29100000000000004,0.254,0.00274,0.545,0.029,1,-7.779,2,0.51,0.623
5GwCqd53yoW38ZNk7wSu9K,어색한 로맨스 Cute Romance,Urban Zakapa,3,89.95299999999997,0.7140000000000001,0.157,0.0,0.278,0.0571,0,-4.905,5,0.631,0.7090000000000001
5aEfvLWEAH6Ij6M1SzGeg2,Driving To You,Urban Zakapa,4,98.167,0.5589999999999999,0.224,0.0,0.253,0.0306,1,-6.1789999999999985,7,0.561,0.616
7IHSeKpQseuMyiWttqwKm9,Love is all around - Reprise,Urban Zakapa,4,89.985,0.507,0.0722,0.0,0.722,0.0343,1,-5.65,6,0.574,0.6709999999999999
7HR8tws8xlmRfrVyxwI8eF,우리 처음 만난 날 The Day We First Met,Urban Zakapa,4,82.04899999999998,0.33,0.0857,0.0,0.821,0.0306,1,-8.496,6,0.272,0.614
0nDHAVzxM4bNvdWgnOJFsK,흩날리다.. Petals - Interlude,Urban Zakapa,4,42.913,0.425,0.0969,0.947,0.979,0.104,1,-18.682,10,0.052000000000000005,0.677
0HeDRJLg0Eano6EFPKz2an,봄을 그리다 One Spring Day,Urban Zakapa,4,139.582,0.302,0.104,0.0,0.8640000000000001,0.0373,1,-7.218,5,0.292,0.498
7neOIVKDsLaUXV5y84jGuY,I Don't Love You,Urban Zakapa,4,146.661,0.271,0.102,4.37e-06,0.8059999999999999,0.0318,1,-6.154,4,0.34700000000000003,0.35
4dCfHu5sP9BD9TLFxZ2wnt,Always Wonder,Urban Zakapa,4,99.982,0.56,0.199,0.000264,0.434,0.0305,1,-5.725,8,0.594,0.612
08yaCsezo2JvEmaUuf0tm2,Everything Is Good,Urban Zakapa,4,100.98,0.589,0.366,0.0,0.506,0.0556,1,-7.657,1,0.41,0.748
0TDK7km9yrQfaOzCsh8Nap,Nearness Is To Love,Urban Zakapa,3,97.977,0.236,0.153,0.0,0.579,0.0309,1,-4.352,7,0.63,0.598
0jhMNE7VBQCeknmhzfgDyH,If You Still Love Me,Urban Zakapa,4,129.778,0.24,0.111,0.000246,0.946,0.0417,1,-15.882,0,0.104,0.604
6wzGqTvlpSpnr1qgSZSQ2O,Wrong question,The Black Skirts,4,123.895,0.231,0.397,0.023,0.355,0.0378,1,-8.266,9,0.386,0.5479999999999999
16GizD0YDuesWfMcrVfpF9,Lester Burnham,The Black Skirts,4,161.936,0.256,0.124,0.0408,0.066,0.0568,1,-0.318,9,0.899,0.173
7zndwH0fpkMvyftxSEGjlu,Island (queen of diamonds),The Black Skirts,4,120.003,0.494,0.312,0.000233,0.217,0.0379,1,-6.2,9,0.698,0.541
1xvSbNUKm3Ig7LkguLSFO4,Sangsu station,The Black Skirts,4,84.023,0.207,0.193,0.00998,0.052000000000000005,0.0464,1,-9.87,8,0.506,0.6679999999999999
53BlVwAncsXa8x4nQSEfxT,Mad dog diary,The Black Skirts,4,207.937,0.731,0.106,0.0,0.579,0.0591,1,-7.462999999999999,7,0.647,0.479
3QE5Pjm5FR1L8aGvrqiKRZ,Bollywood,The Black Skirts,4,77.976,0.172,0.27,0.00466,0.0469,0.0337,1,-8.29,2,0.5539999999999999,0.489
6goInTbslJn9dnI48KBET2,Holiday,The Black Skirts,4,99.875,0.341,0.124,0.0187,0.789,0.025,1,-9.867,5,0.365,0.508
3UcR3EybbM9V38eg8HXYu6,Put me on drugs,The Black Skirts,4,192.337,0.171,0.271,0.845,0.0315,0.0502,1,-4.41,9,0.846,0.131
07e7yumkMqSQdcOfHzhk3n,Hawaiian black sand,The Black Skirts,3,171.834,0.177,0.116,0.324,0.589,0.0298,1,-6.892,5,0.392,0.213
6IbDQAFa0xsJaAOkXzIy2r,Thinner than water,The Black Skirts,4,94.425,0.231,0.103,0.0431,0.807,0.0292,1,-12.089,5,0.231,0.486
7r2cTynIUPlmlAo0R5NZP5,My shadow,The Black Skirts,4,119.898,0.191,0.113,0.22,0.721,0.0277,1,-10.853,0,0.445,0.545
5QcdvJG1A3nSdBxkDmVN2j,Blood and thirst (king of hurts),The Black Skirts,4,119.978,0.111,0.0744,0.846,0.488,0.0294,1,-9.822,9,0.379,0.4320000000000001
7ByF0LNzwzOJqCXhL5Dlz0,That's Not Me,The Black Skirts,4,81.85,0.152,0.173,0.977,0.7879999999999999,0.0344,1,-10.336,2,0.327,0.311
4xuyy1ENdTyMA9RHRiWvEA,Big Love,The Black Skirts,4,119.956,0.5720000000000001,0.128,0.0017399999999999998,0.000377,0.0284,1,-4.873,2,0.748,0.579
089U1Bc7KlI1UMBtrHIH3f,Diamond,The Black Skirts,4,119.995,0.345,0.0944,0.0016,0.485,0.028,1,-5.147,9,0.75,0.514
5W5f6ss8P9djomagdan7RC,Love Is All,The Black Skirts,4,176.794,0.693,0.0968,1.95e-05,0.625,0.0319,1,-6.697,5,0.5770000000000001,0.278
002ZM2SnPUgv6oOMYYrirT,In My City of Seoul,The Black Skirts,4,203.764,0.503,0.394,0.00213,0.7559999999999999,0.0384,1,-8.867,7,0.475,0.422
6pLoGQTTCh7Toz5As1ne4g,Confetti and Balloons,The Black Skirts,4,168.023,0.279,0.0885,0.000739,0.745,0.0595,1,-6.354,10,0.688,0.525
3xB2FlDK3g4L9e8Usc0QqG,1:05,The Black Skirts,4,88.007,0.5529999999999999,0.142,6.9e-05,0.373,0.0247,1,-6.9529999999999985,4,0.674,0.636
3nxcFabbfDQ2phuqrsKjLA,Who Do You Love,The Black Skirts,4,77.837,0.241,0.206,0.368,0.769,0.0266,1,-6.9689999999999985,7,0.469,0.404
5ym6N9gpy8o6pAW7yTHXHm,Heya,The Black Skirts,3,55.129,0.059,0.334,0.8270000000000001,0.659,0.032,1,-9.092,5,0.379,0.155
3xdJ42suORqOpgwwZTtw76,EVERYTHING,The Black Skirts,4,119.853,0.387,0.146,0.927,0.6559999999999999,0.0279,1,-8.591000000000001,6,0.373,0.54
3VZ7biRbb89aJbsUEP3JgS,Goodbye,The Black Skirts,4,119.983,0.348,0.375,0.000251,0.153,0.0991,1,-9.586,4,0.8590000000000001,0.594
5XQ6ayYJH808Ky9NWeSgp2,Freeloader,The Black Skirts,4,170.01,0.928,0.324,0.331,0.00676,0.0391,1,-5.807,4,0.727,0.498
75vXzDJfGZ4WAy7ZHaynXU,Love Shine,The Black Skirts,4,109.993,0.789,0.206,0.006999999999999999,0.0534,0.0271,0,-5.38,11,0.653,0.631
47gitBSOW6eWnapaHPDWEt,Only Son,The Black Skirts,4,95.393,0.779,0.113,0.675,0.109,0.035,1,-3.633,0,0.8440000000000001,0.376
6JJBDryzob8iZVyzGmVot1,International Love Song,The Black Skirts,4,142.75799999999995,0.255,0.118,3.13e-06,0.486,0.0253,1,-6.352,10,0.502,0.498
5LI8Tifrw1XJnE4VnJl2ry,Weather,The Black Skirts,4,120.027,0.433,0.0565,0.00102,0.00242,0.0648,0,-6.325,11,0.945,0.579
2CNQxDGEl3vQO9AnvZPG48,Breakfast,The Black Skirts,4,145.92600000000004,0.659,0.124,3.37e-06,0.0463,0.03,1,-7.353,7,0.675,0.594
76mN40CAPdTfV9QPaHQHEP,The Music in Her,The Black Skirts,4,121.453,0.969,0.104,0.0623,0.00101,0.0315,1,-6.585,11,0.8270000000000001,0.665
1d48AxDeNDCb3YThyrsREK,Young Love,The Black Skirts,4,94.038,0.672,0.136,2.73e-06,0.222,0.0359,1,-7.882999999999999,0,0.743,0.7240000000000001
58ZXI0yHWdS4T9LrdJ5lQ5,Ariel,The Black Skirts,4,84.943,0.234,0.371,7.99e-06,0.00648,0.0335,1,-8.144,4,0.532,0.274
73sq6eiMz1ggkhIE1dTCLG,Chivalry,The Black Skirts,4,95.991,0.687,0.152,0.00525,0.069,0.0892,1,-5.272,4,0.915,0.385
1t8TqNENpZDoFvuYZGTOQx,Parrot,The Black Skirts,4,72.097,0.0846,0.0989,0.406,0.272,0.026,1,-10.832,0,0.293,0.504
2G4m6GAtP9yBRK5vU9iUFn,EVERYTHING,The Black Skirts,4,119.853,0.387,0.146,0.927,0.6559999999999999,0.0279,1,-8.591000000000001,6,0.373,0.54
4kqN6K6J1nM18zivvFLx8v,Hollywood,The Black Skirts,4,147.953,0.513,0.1,0.904,0.149,0.0302,0,-8.082,1,0.782,0.552
3pYKGgI0CzsiXUtqI97tuR,in the car,offonoff,4,116.998,0.248,0.067,0.00125,0.8959999999999999,0.0631,0,-13.315,2,0.339,0.764
14p5EKgbPx4U3P1j5JNHeh,"Cigarette (Feat. Tablo, MISO)",offonoff,4,87.98,0.438,0.14,2.21e-06,0.271,0.207,0,-10.493,5,0.392,0.7759999999999999
0EYOhg4jMf7hCLeQIxlvKL,gold (Feat. Dean),offonoff,4,117.016,0.7290000000000001,0.359,1.05e-06,0.57,0.0799,0,-8.2,10,0.647,0.883
2byAARFegismY8FUFj8u6M,Good2me (Feat. PUNCHNELLO),offonoff,4,114.957,0.418,0.1,0.0,0.648,0.157,0,-9.44,11,0.49,0.841
77bGNpC1hZH3JSZQhR1vxn,boy,offonoff,4,131.958,0.132,0.108,0.0,0.6940000000000001,0.0606,0,-8.472999999999999,7,0.387,0.73
0PkpRtJqrwuXhbdtJuQm7E,Photograph,offonoff,4,90.15,0.184,0.105,0.0,0.809,0.0609,1,-8.295,3,0.458,0.597
08XMdqJhaCUQ6dUGvMnNVt,film roll,offonoff,4,128.217,0.158,0.363,3.48e-05,0.96,0.0507,0,-15.36,1,0.114,0.48
3rQmTAyMDDZ73rMyhLkn98,Dance,offonoff,4,89.03,0.407,0.105,6.56e-06,0.7170000000000001,0.0339,0,-6.976,3,0.393,0.805
6SuEgkFfiESo1pMLSyAbl3,midnight,offonoff,4,101.053,0.64,0.0899,8.71e-05,0.7120000000000001,0.0499,0,-11.732,3,0.314,0.82
57mWHxgHxZnhFhFiBrpYUV,"Moon, 12:04am",offonoff,4,114.753,0.17800000000000002,0.136,0.000397,0.955,0.0287,1,-10.992,6,0.277,0.568
2d9wb1ricMFwSjMegIxPms,homeless door (Feat. Rad Museum),offonoff,4,117.121,0.631,0.241,0.000212,0.762,0.0958,1,-9.515,3,0.233,0.802
1OJExKEuSvIdtw9NIaszOc,Overthinking,offonoff,4,89.03200000000002,0.0643,0.132,0.0416,0.939,0.0295,1,-11.358,8,0.177,0.499
07zUkdU3taUYNMqubIfJ9L,Photograph,offonoff,4,89.605,0.208,0.095,0.0,0.575,0.107,1,-6.26,3,0.482,0.364
6vFDPI2TNtyRSdlK5ie5el,"Moon, 12:04am",offonoff,4,57.538,0.211,0.165,4.11e-05,0.918,0.027000000000000003,0,-7.522,3,0.345,0.537
22tAOnXPrSFOp2En3WcyyA,bath,offonoff,4,123.919,0.125,0.371,0.0005769999999999999,0.721,0.0402,0,-7.85,7,0.34600000000000003,0.65
7vCoBmMOnP2pw986X72zyl,Freedom,Colde,4,105.022,0.509,0.213,0.0,0.614,0.0971,0,-5.843,11,0.705,0.83
030eWXSRIGEvmX2zLDIj0E,Move,Colde,4,84.76899999999998,0.373,0.264,2.08e-06,0.226,0.155,0,-7.433,9,0.442,0.713
7LzLgdqVQhu1qe6cKAWkMP,Yayaya,Colde,4,174.643,0.633,0.075,2.9600000000000005e-05,0.422,0.257,1,-4.908,1,0.7170000000000001,0.7609999999999999
0Ilpk65GBe1sO2KbrzNqZH,Sunflower,Colde,4,78.029,0.655,0.127,1.11e-06,0.4370000000000001,0.138,1,-6.276,2,0.8240000000000001,0.6659999999999999
2hxnjoNBU4LRg0eUNVj76K,Space,Colde,4,99.963,0.325,0.18,0.168,0.203,0.054000000000000006,1,-7.004,1,0.741,0.745
6c3IzgWIRFPKPcoMj4l4bh,Lovestruck,Colde,3,92.645,0.188,0.3670000000000001,1.02e-05,0.8390000000000001,0.149,1,-9.625,8,0.428,0.468
6V0cdiNRgprv11NGheX87j,String,Colde,4,173.791,0.353,0.131,0.000641,0.87,0.047,1,-8.475,7,0.409,0.591
2Tp9N1PSuCsv6uqj7IgFWJ,Please Love Me,Colde,4,121.811,0.34700000000000003,0.0987,0.0,0.7929999999999999,0.0308,1,-10.422,4,0.183,0.634
0VVkhGZNcJTeiuyyzCfFiA,Loss,Colde,3,105.604,0.145,0.133,0.000381,0.946,0.0313,1,-12.517,0,0.191,0.47
0k4NtEeeoUFL4qnJG1Eedl,Wall,Colde,4,80.015,0.366,0.104,0.0,0.8320000000000001,0.0485,1,-10.198,3,0.3,0.6920000000000001
4UyV2ZMo5NpCcO0u3xX8uB,Poem (Shhh),Colde,4,130.018,0.607,0.156,0.00109,0.7509999999999999,0.0424,0,-11.151,0,0.47,0.821
3GpGhXS8jJMRXJLOXwaJeO,Your Dog Loves You,Colde,4,101.878,0.133,0.154,2.97e-05,0.927,0.0308,1,-11.87,9,0.233,0.665
4FM4aqeurqquBXVNWm70ml,No Thank You,We Are The Night,4,91.044,0.256,0.139,0.000837,0.69,0.0976,1,-8.19,5,0.455,0.7759999999999999
29rPWPyFVpEk51XWQSgrm3,Our Younger Days 깊은 우리 젊은 날,We Are The Night,4,117.999,0.145,0.175,1.85e-05,0.544,0.0356,0,-6.891,9,0.457,0.6920000000000001
3frv0SvM4s7VXt9pEp3Omu,Deeper In Love 있잖아,We Are The Night,4,87.303,0.334,0.0702,0.306,0.221,0.0618,1,-7.944,6,0.524,0.3720000000000001
1IPWWbMswU3M7ACApQaVF0,Like the Movie 그 드라마처럼,We Are The Night,4,127.908,0.5,0.0906,1.56e-05,0.594,0.0591,0,-6.707000000000002,5,0.31,0.81
6v8IXjdyjXWGMbYD8SZopP,Bubble Gum 풍선껌,We Are The Night,4,106.043,0.378,0.443,0.251,0.13,0.0288,0,-6.629,1,0.58,0.807
546kM9ecQtsbdzG3Ca7kuR,Hello and Goodbye 그대야 안녕,We Are The Night,4,91.007,0.525,0.157,0.000356,0.381,0.0289,0,-6.154,11,0.55,0.628
4ObxmowY2Jl6CXMxs4Loyw,LCD,We Are The Night,4,129.861,0.17800000000000002,0.0891,0.364,0.6609999999999999,0.0338,1,-5.325,2,0.649,0.428
6dZ8lEOGysUlCuInBVF9LE,Air Balloon 열기구,We Are The Night,4,112.017,0.866,0.0553,1.49e-05,0.77,0.0296,1,-5.526,5,0.5529999999999999,0.8220000000000001
4rGHE0VAqQsBediPBHOe1B,Tiramisu Cake,We Are The Night,4,122.984,0.846,0.0842,0.0,0.0702,0.0461,1,-5.2170000000000005,6,0.4970000000000001,0.928
28rJV6tH8AlHvU8fZQXXAx,Drive 드라이브,We Are The Night,4,122.01,0.61,0.0976,0.0244,0.451,0.0506,1,-6.9860000000000015,5,0.621,0.748
51Rxeo0L9fakUUxlNjWqxR,"Star, Fire, Night 별, 불, 밤",We Are The Night,4,113.018,0.893,0.109,0.229,0.569,0.0463,1,-4.713,5,0.6609999999999999,0.875
5nAEjB2A0vfzp1L9VLAt2M,"Rain, Color 레인, 컬러",We Are The Night,4,144.96200000000005,0.816,0.0715,2.2e-05,0.618,0.0295,0,-5.615,9,0.63,0.7020000000000001
52xMtE2ycKmI4hB7jfUIbW,All Right,We Are The Night,4,100.006,0.939,0.029,0.000785,0.0321,0.0724,1,-4.145,1,0.53,0.7340000000000001
1gPuxDkClRjgfmCtH0cVz8,"Star, Fire, Night 별, 불, 밤 - Phatty.H Remix",We Are The Night,4,112.999,0.684,0.11,0.871,0.947,0.0536,0,-8.019,2,0.8009999999999999,0.72
3fofkE4gGfxfjdlKYhmN21,"Lie 거짓말 (Feat. Gogang, jeebanoff)",We Are The Night,4,95.137,0.523,0.26,0.0584,0.398,0.0866,1,-5.1960000000000015,9,0.6579999999999999,0.365
