id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
6Y0r5CU5diG7rsro48BIfi,Still Me,Dok2,4,132.138,0.503,0.0964,0,0.0587,0.223,0,-3.541,8,0.75,0.731
4FnhF2M9c3tMTfK9GMBSqo,Am I (feat. Beenzino & The Quiett),Dok2,4,123.693,0.438,0.389,0,0.374,0.251,1,-4.93,7,0.703,0.751
1SVYfsJUjfOwICjsunfthK,Multillionaire,Dok2,4,100.063,0.332,0.0998,1.75e-06,0.105,0.53,1,-7.286,9,0.482,0.895
6XsK88k4pe30cx5as6z7xq,111%,Dok2,4,95.2,0.534,0.455,0,0.301,0.35,1,-3.576,11,0.74,0.814
0UAyhsJpjGEKPHJtuJkt1I,Spirit of Ecstasy,Dok2,5,106.322,0.733,0.354,0,0.259,0.317,0,-2.927,11,0.918,0.678
5yqzvecgJGEJGXw59X1PYs,More Than Just a Girl,Dok2,4,71.426,0.203,0.108,9.11e-05,0.89,0.358,0,-8.424,5,0.482,0.567
64hSJs405N9lgv0RNJRnlE,Miss You (feat. Junggigo),Dok2,5,110.123,0.329,0.157,8.47e-06,0.426,0.193,0,-4.549,5,0.746,0.553
0egoczoWYI73IRnTAqUDH1,Lie Down (feat. Mr.Gordo & Satbyeol),Dok2,4,135.704,0.351,0.0863,0.000148,0.19,0.0366,0,-6.018,5,0.517,0.648
0PsDjpQrdeC22KZBbpGUgV,Ain’t Comin' Down,Dok2,4,149.861,0.787,0.314,0,0.44,0.275,1,-5.774,6,0.746,0.639
39VQizmhHr4myNt5gDPfPI,We Gotta Know,Dok2,4,174.142,0.428,0.161,2.63e-06,0.0404,0.479,0,-6.315,10,0.805,0.567
7fUa7kqaHxVNUs1nwRfQcQ,Still On My Way (feat. Zion.T),Dok2,4,91.358,0.517,0.096,0,0.266,0.405,0,-5.851,5,0.777,0.728
7tbvQ0U0TBs5oee8qP7uXx,Mr. Independent 3 (feat. Jinbo),Dok2,4,89.466,0.401,0.631,0,0.408,0.443,1,-7.928,2,0.649,0.586
28Tc2WKWDF7fCvnrr6KEFK,I’m Back,Dok2,4,170.366,0.677,0.0818,2.99e-06,0.00695,0.385,1,-3.351,11,0.931,0.534
2uXFpDJqHr1fgaHmYIoozA,You Don’t Know,Dok2,4,100.172,0.676,0.0732,0,0.0268,0.345,0,-3.923,10,0.935,0.465
2zcxk1alE2gKdxekBRKtbj,It’s Me (feat. 주영 Joo Young),Dok2,4,85.026,0.476,0.331,0,0.00702,0.265,1,-2.178,0,0.965,0.516
10me9JBEy9HNGmnJgt1LiQ,Beyond,Dok2,4,86.501,0.732,0.316,0,0.0609,0.334,1,-3.819,7,0.833,0.573
5UaGldAL222nOHnIS78vfO,훔쳐 Rob It (feat. Double K),Dok2,4,75.019,0.877,0.343,0,0.152,0.334,0,-2.37,3,0.969,0.704
51ldxUpf6kVz99O5Hod6M6,64% (feat. Beatbox DG),Dok2,4,163.584,0.614,0.413,5.93e-06,0.0131,0.511,1,-5.217,6,0.704,0.623
6ZX3yvnxJwIiKIvZbgRTCB,마지막 Last (feat. Mr. Gordo),Dok2,4,150.016,0.205,0.251,1.59e-06,0.00321,0.091,0,-5.283,2,0.682,0.631
3zM41c5Tkxh0vVJnJDEPts,It’s Me (feat. Epik High & MYK),Dok2,4,84.901,0.415,0.275,0,0.00412,0.318,0,-3.013,9,0.956,0.449
7M3DuoqLw0UkubnQzHmXhY,Lobby,Dok2,4,78.03,0.858,0.199,0,0.0823,0.315,0,-5.192,4,0.832,0.686
094JrRs7FA8Yd1lIPNnsdF,ZION,BewhY,4,112.949,0.792,0.0814,0.000158,0.0252,0.143,0,-4.013,11,0.88,0.692
0w8huATNDlnPtIjeR17DxC,HIGH SPIRIT (Feat. Yoonmirae),Dok2,4,106.01,0.382,0.102,0,0.139,0.361,0,-5.28,11,0.732,0.851
2fiwu360LwgqwoDccFLTFd,인천공항 (Feat. Dynamic Duo & GRAY),Rhythm Power,4,104.92,0.684,0.14,0,0.00269,0.175,1,-2.875,7,0.947,0.579
6RDqypf5vn3vNrDsDVyFkG,Think Twice,Dok2,4,90.874,0.874,0.222,0,0.326,0.402,1,-5.453,1,0.739,0.704
2QjncYOG6D5tsI8lHf3Bjb,1llogic,Dok2,4,84.415,0.159,0.0999,2.9e-06,0.511,0.0889,1,-6.746,2,0.659,0.557
2eMGUAmqMTxgMGWJ2CF8uC,Straight Up,Dok2,4,85.584,0.927,0.13,0,0.39,0.139,1,-5.435,8,0.752,0.532
4nezcSPHHTLXb82Gsb9lZV,Only On,Dok2,4,192.016,0.717,0.2,0,0.0288,0.347,1,-3.455,6,0.748,0.671
5U6ITmbuKUN3j5meIIFExp,WU & THE 1LLY,Dok2,4,95.731,0.525,0.119,0,0.293,0.242,1,-1.514,1,0.812,0.725
6BwreSO8OHS1Nyqa7QU7Q9,Good Vibration,Dok2,4,96.126,0.803,0.0919,0,0.239,0.387,0,-4.753,10,0.827,0.813
5rVNSn0bKlEv9dERkt6JCh,Thumb Part 2,Dok2,4,93.002,0.851,0.232,0,0.212,0.123,0,-5.228,4,0.863,0.791
7p1HVdjXtyU5R9s2QwsKsS,Crazy,Dok2,4,140.046,0.611,0.153,0,0.306,0.385,0,-4.923,6,0.72,0.833
0Iq09ySqvjAxS8dJk5sgqS,I Don't Know,Dok2,4,149.952,0.742,0.156,0,0.0463,0.459,1,-6.977,0,0.496,0.865
7Hcs02g7gkUMEI5OFTyCwQ,Vibe (Outro),Dok2,4,82.399,0.424,0.197,0,0.679,0.145,0,-7.621,2,0.514,0.616
6RFmH7dQ4hJypZFUxM6cGy,Crazy (Remix) [feat. CHANGMO],Dok2,4,139.639,0.634,0.151,0,0.279,0.405,0,-5.09,6,0.768,0.769
3crfF8xHmu9XZp2Pi0Kd8m,Hunnit,Dok2,4,100.016,0.378,0.314,0.00123,0.000385,0.282,1,-8.933,7,0.643,0.908
0y5hAaNUsybnWciHwA3N4W,Oh Right!,Yellow Monsters,4,200.064,0.47,0.372,0,0.00425,0.198,1,-3.537,0,0.972,0.348
1R0cVvO57RbnF9iMV7FQIz,What a Strange Day,Soran,4,99.004,0.573,0.227,0,0.611,0.0268,1,-5.831,4,0.498,0.756
2BdZyCiU0jWRKAmgohk6kL,Hunnit - Instrumental,Dok2,4,99.978,0.24,0.275,0.903,1.42e-05,0.0517,1,-10.812,7,0.681,0.768
4gY0s6NCb1aypoiEKBiXv1,Oh Right! - Instrumental,Yellow Monsters,4,100.003,0.482,0.117,0.812,6.87e-05,0.0706,1,-5.331,0,0.933,0.513
18HY4oHGL3Aife8787w6PJ,What a Strange Day - Instrumental,Soran,4,99.042,0.561,0.319,0.794,0.251,0.0278,1,-9.92,9,0.563,0.707
